global_prod_id,product_name
P2851,تيراتام شرب
P2852,ليليبيل 10 م
P2853,لوسترال 50م
P2854,نيتروماك ريتارد
P2855,هاى بيوتك ان 457 م
P2856,شوجرلو بلس50/1000م
P2857,تيراتام 500م عادي
P2858,هاى بيوتك ان 600شرب
P2859,كال ماج جديد
P2860,هاى بيوتيك 625م
P2861,دوليبران ق 60ج انتيه
P2862,فايركتا ق
P2863,جينوفيل اكياس كبير
P2864,ميلاكريست3م
P2865,ايفاستين شراب
P2866,كوتارج80/12.5م
P2867,كالوماك محلول
P2868,نيفلوب 2.5
P2869,اليكاسال مرهم كبير
P2870,بروكسيمول فوار
P2871,فياترازو  لبوس
P2872,انتوكس 30ق
P2873,التيازيم 60م
P2874,اوميجابرس0.2م
P2875,ازماكاست 5 مجم
P2876,جانوميت 50/500م
P2877,ايرالونير 25مجم
P2878,ار اكس كريم
P2879,زيثرون500-5قرص
P2880,انريتش شراب
P2881,كورنتيرز نقط
P2882,دولسيل 2م
P2883,فلوبادكس4مجم
P2884,كاندلكان16م
P2885,نوستيفيكس
P2886,سيرباس 50م جديد
P2887,بولى فريش ادفانس
P2888,تارج 40م
P2889,بريدوكاين30جم كبير
P2890,اوكتاترون 20ك
P2891,سيبروديازول ق
P2892,انسولين توجيو اقلاااااااااام
P2893,ناتريلكس اس ار
P2894,اكساميد10
P2895,برونشيكم شرب
P2896,ستيميولان 800م
P2897,فيتامين هـ 400م
P2898,تينورمين 100م
P2899,دلتارينو سبراي
P2900,كوجيكس اكياس
P2901,بانثينول هيبتاااا جلد ازرق75ج
P2902,فنتال كومبوزيتوم
P2903,بانثينول هيبتاااا للشعر165ج
P2904,اربيبرازول5م
P2905,اريثركس 200م
P2906,ببتك كير
P2907,ازموراب40م
P2908,انتودين 40م
P2909,لوسيدريل 500م
P2910,زيثرون شرب15مجم
P2911,اتكوجليفلوزين10م
P2912,لاروسوزيت10/20م
P2913,ايزواكنتين20م
P2914,انهالكس 30ك
P2915,لايس نقط
P2916,الليربان شراب  جديد
P2917,بروستريد 5م
P2918,فيروجلوبين شراب
P2919,ايمباكوزا10مجم
P2920,ليفوكار ك
P2921,كلوبكس 75
P2922,دياسمكت اكياس
P2923,اوفيوسيديك قطره
P2924,نيفيكسال فورت
P2925,اوركادوكسولين ثلاجه
P2926,ميدودرين1% نقط ن
P2927,جاتيستار قطره
P2928,هيستازين-1 نقط
P2929,فليكسونيز بخاخ
P2930,ايزي كول نقط بديل دنتونكس
P2931,ابيدكسون نقط عاديه
P2932,زالاتريكس نقط
P2933,سي فيت نقط
P2934,مانوفيبروكايين سبراى
P2935,هيدروفرين نقط
P2936,سايميثكون نقط المهن
P2937,ميكوناز اورال جل
P2938,هيدروكورتيزون كريم
P2939,ميدراسيل قطره
P2940,مديكورفال200م120جرعه
P2941,موندو 50 جم كريم
P2942,مايوكول كبير100جرام
P2943,روميكس 60جم كريم
P2944,ديبروزون10جم كريم
P2945,بيوتاكسيمارك كريم
P2946,ابيدرم كريم
P2947,شان كريم
P2948,اليرزون كريم
P2949,ايموسوفت كريم15جم
P2950,ستروبانتين كريم
P2951,ميكسيدرم صغير
P2952,تاروليمس مرهم 3%
P2953,ترافوديرمال كريم
P2954,كانديكيور  كريم
P2955,فيوسيدل كريم
P2956,سكارو بلاس كريم
P2957,فيوسي كريم صغير
P2958,زيثروماكس 900شرب
P2959,شان سيكا كريم250ج
P2960,اندوبوكسيتين 60 م2ش
P2961,فارماكتف سيلفر
P2962,اميجران ق ادكو
P2963,فاركوسين كريم
P2964,الاربيك20م
P2965,اوفلام 50
P2966,امبيريستون 24
P2967,اسيتابرام20م
P2968,نيوريماكس 30كبسول
P2969,سيبرو نقط
P2970,اوركاسين نقط 5ملى
P2971,سيليبيز 3 مجم 20 قرص
P2972,دانست 8مجم 6 امبول
P2973,بلوكاتنس 10\160مجم 28قرص
P2974,فلاجيل 125 شراب
P2975,انتودين 20 - 66امبول
P2976,دوليبران(نوفالدول)1000مجم
P2977,كونجيستال 2 شريط سعر جديد
P2978,كونفينتين 300مجم 30كبسول سعر جديد انتببه
P2979,فيروجلوبين  كبسول س ج
P2980,ميلجا ادفانس 30 قرص س جديد
P2981,باور كابس 20كبسول
P2982,بيتولفكس 2 سرنجة سعر جديد
P2983,رانى 6 كيس س جديد
P2984,استيل سيستايين 600مجم س جديد
P2985,التراسولف 10 قرص
P2986,اوبلكس 125 مل شراب س جديد
P2987,بيبزول 40 مجم 14كبسول
P2988,كلافيموكس 1 جم 3 شريطططط
P2989,ايراستابكس تريو 40/5/12.5 اقراص
P2990,ايراستابكس تريو 10/40/25مجم س جديد
P2991,لاموترين 50مجم 30قرص
P2992,مالتى ريلاكس 10مجم 20ق جديد
P2993,افوصويا 300 مجم 30كبسول سعر جديد انتتتتبه
P2994,ليمتلس ام اس ام
P2995,ليمتلس ماكس سيدات ق 30 قرص
P2996,ديفارول 1  امبول س جديد
P2997,بانادول اكيوت
P2998,هاى بيوتك 1 جرام س جديد
P2999,اريك100مجم 4ق
P3000,تلفاست 180 مجم 20 قرص
P3001,جليبتس بلس 50\500اقراص
P3002,اوكسيمت كبار نقط س ج
P3003,كولوفرين اس ار30كبسول
P3004,كونكور 5بلس 30قرص س جديد
P3005,يونيكتام 1500 - 1حقنه
P3006,ايلوندا 0.5مجم 2قرص
P3007,تيراتام 500  اكس ار 20 قرص
P3008,ديوريسف 500 شراب
P3009,فيدروب نقط سعر جديد
P3010,نيكسكيور 10مجم اكياس
P3011,جابتين 300 ق 3شريط
P3012,لانتوس اقلام سولوستار س ج
P3013,ميثايلتكنو س جديد
P3014,ماركال 30قرص علبه كبيره م
P3015,فلوباديكس 4 مجم 20كبسول
P3016,بون كير 1مكجم30 كبسول
P3017,دودارت 5\4 مجم 30 كبسولة
P3018,كوسموفير امبول
P3019,ايبوتين 4000 وحدة فيال
P3020,زيروفازيت10/20 اقراص س جديد
P3021,كريستور 20مجم 28 قررص س انتتتتبه
P3022,فلوموكس 1 جرام فيال سعر جديد
P3023,بيفاترسين اسبراى سعر جديد
P3024,فلوموكس  500مجم كبسول
P3025,لبن هيرو 1 عادى
P3026,بريجنا كير 30 قرص احترس
P3027,زيسروسين كبسول س جديد
P3028,بلافيكس 75مجم 28قرص يفتح عند الاستلام
P3029,بانثينول يو ريتش ادافانس جيل 50 مجم
P3030,ابيفاسى 5000 وحدة 1 امبول
P3031,بانتولوك 40 مجم 14قرص
P3032,اوراكيور جيل  كبير
P3033,رواتينكس اس جى 45 ك
P3034,ميلانثينول جيل
P3035,بنسيتارد مخزن
P3036,اوجمنتين 1000 - 14 قرص س جديد
P3037,كونترولوك 40 سعر جديد
P3038,ديكانست اس ار 20قرص
P3039,سيفيبيم 1 جم فيال
P3040,ليفرالبومين بلس 20كبسول
P3041,ماكسيبيم 1000 - 1حقنه
P3042,اتور20مجم 10ق/ابيكو س جدديد
P3043,ليبراكس 30 قرص مخزن
P3044,نيوكاربون30 كبسول سعر جديدد
P3045,كارنيفيتا ادفانس للرجال 30كيس
P3046,زيثرودوز 1200--60مل شراب
P3047,الفيرينسبازم كبسول
P3048,اوكسيبروجيست 150 مجم عضل 1 فيال
P3049,رويال جيلى 1000 كبسول
P3050,زوراكسون 1 جرام عضل س جديد**
P3051,ايه اى جى ايزومبيرازول4شريططططط
P3052,بيوفيت 12 ديبو 2 امبول
P3053,سيفوران 1جم فيال
P3054,هيدروكين 20قرص
P3055,داجو بلس شامبو
P3056,كاربيمازول اقراص 5شريط
P3057,ترنتال 400 اس ار 20قرص
P3058,سكارو كريم 50جم --- ماكرو س جديد
P3059,سنالاكس 20 مجم 30 قرص جديد
P3060,فنيستيل نقط
P3061,اوميز 40 مجم 2 شرييطططط انتبه
P3062,جوسبرين 81 مجم اقراص 60 قرص جديد
P3063,دوروفين كبسول سعر جديد
P3064,زوفاترون 4 مجم 3 امبول
P3065,ليمتلس كو كيو 10
P3066,ميكروجينست اقراص
P3067,تابوسين 100مجم 10كبسول
P3068,تانتم اخضر مضمضة سعر جديدد
P3069,ابيماج فوار 12 كيس
P3070,اليفو 5مجم 20قرص
P3071,البوثيل لبوس مهبلى
P3072,يوريكول فوار 6 كيس
P3073,فيتامونت للرجال 10كبسول
P3074,فيلداجلوز بلس50/1000 30 قرص
P3075,ميجابرازول 40 مجم 1 فيال
P3076,ميبو مرهم صغير 15جم س جديد
P3077,ابيسيفين 1جم عضل فيال
P3078,ابل لايت 30قرص سعر جديد
P3079,بيتافوس 1 امبول
P3080,لينكس للكبار 14 كبسولة
P3081,فاردينوديب 4 كبسول
P3082,فبيوريك  80مجم 30 قرص جديددد
P3083,اتوريزا 10\20مجم 21قرص
P3084,بروستانورم 30ك س جديد
P3085,اكساميد 5 مجم 30 قرص
P3086,مكستارد 100 س جديد
P3087,انتودين 40 مجم 3 شريط
P3088,سوبراكس 400 مجم 5كبسول
P3089,صوديوم بيكربونات 1000 مجم
P3090,فورسيجا 10 مج اقراص س جديد
P3091,كوردارون 30قرص
P3092,لبن بيبيلاك 1 بالحديد
P3093,ترايميد فلو اقراص
P3094,جليبتس 50مجم 30قرص
P3095,كونترولوك امبول
P3096,سيستان نقط عين س جدييد
P3097,لاميكتال 50مجم - 30ق
P3098,ليمتلس الزايم
P3099,اسبوسيد للاطفال 30ق/سيد
P3100,ليدوكايين  سبراى س جديد
P3101,داونوبرازول40 مجم 7 كيس
P3102,ابيكوبريد 5ملجم
P3103,فنجى كير صابون سعر جدددد
P3104,رواكول سعر جديد
P3105,زوركال 40 مجم 28 قرص احترسس
P3106,لوسار 50 مجم 28 قرص
P3107,ايزيس تيليو 12فلتر
P3108,بيبرا 20مجم 21 قرص
P3109,ديسا 5مجم-2 شريط سعر جديد
P3110,ريجين فووم 5% رجال
P3111,كيبوركس 500 اقراص
P3112,لبن بيبيلاك 2 -- 400جم
P3113,اليكيويس 5 ملى 20 قرص
P3114,كولى يورينال فوار س جديد
P3115,ايفريزين محلول س ج
P3116,ادولور 30 مجم امبول سعر جديد
P3117,جويبوكس  60مجم 6 قرص
P3118,سبكتون 100 مجم اقراص
P3119,بلوكيوم ديو 15قرص
P3120,اوميز 20 مجم اقراص سعر جديد
P3121,فورتى فيروم اكياس
P3122,كوردو اسبراى 60 ملى جديد
P3123,ريفاروسبير 10 مجم 20 قرص
P3124,زيثرون  500-- 5قرص
P3125,ليبراكس 30قرص س جديد
P3126,فليكسيلاكس 30 قرص س جديد
P3127,سنترونيرف 20 قرص
P3128,كويتابكس  25مجم اقراص
P3129,اكتى كولا ادفانس عبله كبيره 30 كيس انتببببه
P3130,سيستان الترا  قطرة 10 مل سعر جديد
P3131,رينا جيل برطمان
P3132,لبن اس 26 برو جولد 11 400 جرام
P3133,كتافاست فوار 9 كيس سعر جديد
P3134,سيروبيب اسبراي للشعر
P3135,سيستان هيدريشين كبيررر30فيال
P3136,هاى جليتازون 30مجم 30 قرص
P3137,سيستان هيدريشين صغيررر10ملجم
P3138,امبيزيم اقراص سعر جديد
P3139,اوميجا 3 بلاس 30 كبسولة -جديد
P3140,بولى مير اطفال اسبراى 0.9
P3141,كونفينتين 400 مجم ك س جديد
P3142,كونكور 5مجم 30قرص سعر جديد
P3143,سيمبيكورت 160 بخاخ 120جرعة
P3144,كيريلا 30مل لوسيون
P3145,اريسبت 5 مجم شريطين 14قرص
P3146,ماكس كير كريم
P3147,ستار كوبريكس 5 مجم 30 قرص
P3148,سنترافيتا بالمى 20 كبسوله
P3149,توبراديكس نقط
P3150,شوجارلو بلاس 50/1000 بلس قرص
P3151,دياسيرين 50 مجم 30 قرص سعر جديد
P3152,جاست ريج 200 مجم 3 شريط
P3153,فبيوريك 120 مجم 10 قرص
P3154,كوبال  عادى اقراص
P3155,اكتوميثرين 5% لوسيون س ج
P3156,سى اتش الفا بلاس اكياس سعر 370
P3157,سيمبابروست 8 مجم 30 كبسولة
P3158,سنجيولير 10مجم 14 قرص س جدد
P3159,ثيوتاسيد 600 اورجينال 30 قرص انتببببببه
P3160,فلوموكس 1000مجم 15قرص سعر جديد
P3161,اينتريستو 100مجم 28 قرص
P3162,هاى بيوتك 625 مجم 16قرص
P3163,اوجمنتين 457 شراب
P3164,اونداليننزا 4 مجم استحلاب
P3165,كوباد 10000 وحدة
P3166,ريجيماكس 20 كبسول
P3167,تافاسين 500مجم 5قرص
P3168,كالسيوم د 30قرص
P3169,ياز 28 قرص
P3170,اوكاربون 30قرص سعر جديد
P3171,بانادول ادفانس 500مجم علبه كبيرة
P3172,اينتريستو 50 مجم 28 قرص س جديد
P3173,تايمر قطرة عين
P3174,جليبتومت 50/1000مجم 30ق
P3175,فلوباديكس 8 مجم 30 كبسول
P3176,ديفلوكان 150مجم  1كبسولة
P3177,ويل مان اوريجنال رجالى
P3178,نت لوك 10 مجم20  كبسول
P3179,نوفورابيد بالقلم احترس سعر جديد
P3180,فيبراميسين 10 كبسول
P3181,لاكوفيمب 100مجم 30 قرص
P3182,سريبروماب 200مجم 30كبسول
P3183,فنتال كومب بخاخة
P3184,جينوفيل 30 كيس ادفانس كبيره
P3185,انتودين 20 مجم 3 شريط س جديد
P3186,اورسو بلس جديددد
P3187,ليمتلس بريناتال ماكس 30كبسوله
P3188,لاسيكس 20مجم 3 امبول
P3189,بروكورالان 7.5 س جديييدددد
P3190,سنترم سيلفر 100 قرص
P3191,سنتروم مع لوتين كبار 100 قرص
P3192,كاربالتا 30ملجم
P3193,بيتاكور 30قرص
P3194,جينيرا س جديد
P3195,سيلجون اقراص
P3196,نيوروفيت 20قرص س ج
P3197,اكتونكس نازل اسبراى للاطفال 20 ملى
P3198,اوزيمبيك 1 مجم
P3199,فونسيكا 20 مجم
P3200,كونكور 10بلس 30قرص
P3201,هيليكيور 14قرص س جديد
P3202,جابيماش 800 مجم 30 قرص س جديد احترس
P3203,بلينك انتينسيف نقط
P3204,دافاليندي 200000 وحدة امبول
P3205,راميتاكس 1 جم فيال س جديد
P3206,سنترم سيدات 30 قرص
P3207,بوباى جيل تينديد 50 اس بى 60جم
P3208,بينسيتارد طويل المفعول-فيال
P3209,فايركتا 9 قرص 3 شريط
P3210,هستازين 2شريط
P3211,التراكايين جيل كبير س جديد
P3212,ديامونركتا 5 مجم 30قرص
P3213,سيالونج 20 مجم
P3214,فيتوياجرا 100 مجم 5 قرص
P3215,ليمتلس بى كومبليكس
P3216,جليم ميكس 200 مل كريم
P3217,كلارى شامبو
P3218,بيرفكتيل اقراص مستوردد
P3219,ديمرا 20 قرص---س جديد
P3220,ليبانتيل 300مجم 30كبسول
P3221,اتاكاند 16بلس 14قرص
P3222,فورفنت شراب بديل اولفنت
P3223,جالفز ميت 50\500مجم اقراص
P3224,بريليكيو 90مجم 56قرص س جديدددد
P3225,سومازينا نقط س جديددد
P3226,ايمباكوزا تريو 10/5/1000مجم 30 قرص
P3227,اندرال 40 -- 50 قرص
P3228,دولفين 25 مجم 10لبوسة جديددد
P3229,كال بريج 30قرص
P3230,افيروزوليد 600مجم اقراص
P3231,بيبون بلس  كبسول س ج
P3232,زيرتيك اقراص
P3233,وان الفا 0.5مكجم اقراص
P3234,فوناسبير 20 مجم 2 شريط احترسس
